n_families,s_min,s_max,e_min,e_max,bbox_area,mean_nearest_neighbor_distance,mean_pairwise_distance,density,perm
21,1,37,13,49,1369,4.585733191823722,18.919736367363615,0.015339663988312637,696
21,2,36,10,51,1470,5.289756208800858,20.126606075552896,0.014285714285714285,697
21,3,37,12,47,1260,4.539458634040004,17.49300077351404,0.016666666666666666,698
21,0,31,2,52,1632,3.769315856216489,18.844988787315813,0.012867647058823529,699
21,1,34,5,46,1428,4.984464764244902,20.839681854616643,0.014705882352941176,700
21,0,36,0,47,1776,4.827919672407189,19.94067319072246,0.011824324324324325,701
21,2,30,17,52,1044,4.273009128607582,19.42749892065513,0.020114942528735632,702
21,5,31,6,48,1161,4.517833096506125,13.999551656695035,0.01808785529715762,703
21,0,37,4,50,1786,4.476916992390143,20.023730932169954,0.011758118701007838,704
21,1,35,17,51,1225,4.65150001919393,17.754774240127738,0.017142857142857144,705
21,1,35,7,50,1540,3.9813682323600235,16.86714656236701,0.013636363636363636,706
21,5,33,9,49,1189,3.862997204962576,18.989115294141616,0.017661900756938603,707
21,0,36,3,51,1813,4.778030649144836,19.80920794820126,0.011583011583011582,708
21,0,35,13,51,1404,4.118162124087338,17.675612636334414,0.014957264957264958,709
21,1,33,13,50,1254,3.9058384622002245,16.409712017671364,0.01674641148325359,710
21,3,37,16,52,1295,4.232257785780181,17.436760865486473,0.016216216216216217,711
21,5,34,9,47,1170,3.280255196992415,18.203595018591212,0.017948717948717947,712
21,2,33,13,44,1024,4.367734319729333,17.003163783164,0.0205078125,713
21,1,34,3,48,1564,4.381409512524788,22.11515169616498,0.013427109974424553,714
21,1,37,14,51,1406,4.71725025382661,21.001684722028283,0.014935988620199146,715
21,8,36,5,51,1363,3.6383254815848485,19.829733448724845,0.015407190022010272,716
21,0,37,6,50,1710,4.921911379782765,21.42224754884428,0.012280701754385965,717
21,0,36,4,51,1776,4.761692323104288,19.415948283277668,0.011824324324324325,718
21,1,33,14,51,1254,4.722929826281835,19.74272840188891,0.01674641148325359,719
21,1,37,21,50,1110,4.363139721734622,17.63345260312528,0.01891891891891892,720
21,2,36,9,51,1505,3.86771920091738,21.34995619294774,0.013953488372093023,721
21,1,33,6,45,1320,3.695550799616104,19.201495793495276,0.015909090909090907,722
21,0,38,12,51,1560,4.012292970741348,19.39442606972789,0.013461538461538462,723
21,0,33,10,47,1292,4.238438096250898,17.90870308523021,0.016253869969040248,724
21,1,33,18,50,1089,4.281956792091384,18.650581016934197,0.01928374655647383,725
21,5,37,9,50,1386,5.096058462668326,18.089995116073005,0.015151515151515152,726
21,0,37,9,50,1596,5.193043642502509,20.3720798597025,0.013157894736842105,727
21,1,36,19,52,1224,4.52044764158771,17.697560993155093,0.01715686274509804,728
21,0,35,9,50,1512,3.690653762310726,21.237540500301588,0.013888888888888888,729
21,2,34,15,49,1155,3.038563203456042,15.752933749562553,0.01818181818181818,730
21,1,34,12,46,1190,3.764409207382391,16.25857832142346,0.01764705882352941,731
21,0,36,9,50,1554,5.043785248745106,18.848494819573116,0.013513513513513514,732
21,2,34,10,48,1287,4.6310686698834855,18.81780089875862,0.016317016317016316,733
21,2,32,12,51,1240,3.6361569144605297,19.183428099273502,0.016935483870967744,734
21,2,34,9,50,1386,3.417617518813308,18.065593080217027,0.015151515151515152,735
21,0,32,13,50,1254,3.957798231398595,17.482599868455516,0.01674641148325359,736
21,0,37,4,48,1710,4.253165426898481,20.16348383351545,0.012280701754385965,737
21,1,37,12,49,1406,3.881588907394731,20.722911151363814,0.014935988620199146,738
21,2,34,15,49,1155,4.92455613129264,16.11585598654537,0.01818181818181818,739
21,2,36,22,49,980,3.672034208174953,16.362927130234354,0.02142857142857143,740
21,1,36,9,47,1404,4.120674484119606,19.367385432006582,0.014957264957264958,741
21,0,37,1,49,1862,4.48057691649834,19.349000339847585,0.011278195488721804,742
21,4,36,5,51,1551,5.428167894147354,18.694607321074614,0.013539651837524178,743
21,2,35,4,46,1462,4.41002208761692,19.407987032893306,0.014363885088919288,744
21,1,34,5,49,1530,4.861596882730639,18.222625918075888,0.013725490196078431,745
21,0,38,9,46,1482,4.83124336690657,18.967701893094972,0.01417004048582996,746
21,0,36,10,52,1591,4.290905587589193,21.45873297666645,0.013199245757385292,747
21,1,34,10,49,1360,4.099132655945494,19.495111645493104,0.015441176470588236,748
21,3,37,12,44,1155,3.3712997332151464,17.55589405133934,0.01818181818181818,749
21,0,37,5,51,1786,5.241521475130238,19.165115434025484,0.011758118701007838,750
21,1,36,4,51,1728,4.60272956515415,20.676858777777635,0.012152777777777778,751
21,0,37,12,52,1558,4.479024870211957,20.067018574526426,0.013478818998716302,752
21,2,33,4,52,1568,5.133807850091576,19.439550526055612,0.013392857142857142,753
21,0,34,11,49,1365,4.630444201060077,19.87318241744824,0.015384615384615385,754
21,1,36,10,49,1440,4.76921319273266,18.791107916812784,0.014583333333333334,755
21,2,37,5,52,1728,4.419621731474182,20.877671583727317,0.012152777777777778,756
21,0,35,10,51,1512,4.390400698867116,20.099678880182097,0.013888888888888888,757
21,1,31,18,44,837,4.073149035657383,14.04019754169867,0.025089605734767026,758
21,0,35,10,45,1296,3.4051963464029336,19.779097029265344,0.016203703703703703,759
21,1,36,6,46,1476,5.403305016291749,17.71948867750556,0.014227642276422764,760
21,0,35,0,49,1800,4.6321328054064415,22.08977329435482,0.011666666666666667,761
21,0,35,9,49,1476,3.475359988008971,21.443305725263837,0.014227642276422764,762
21,1,33,15,52,1254,3.780938017475208,17.873533696672553,0.01674641148325359,763
21,0,32,2,52,1683,4.787693469733484,20.037734453063198,0.012477718360071301,764
21,0,33,4,51,1632,4.471303882617125,17.1864072018312,0.012867647058823529,765
21,1,37,6,50,1665,5.14359500209356,18.635126058093462,0.012612612612612612,766
21,0,34,3,52,1750,4.8864161218130295,20.329447586129987,0.012,767
21,3,36,3,48,1564,5.485679782316014,18.750746525384855,0.013427109974424553,768
21,0,31,3,51,1568,5.276809370526776,19.9746801045548,0.013392857142857142,769
21,0,37,4,52,1862,4.539533199107924,21.081528349761793,0.011278195488721804,770
21,0,37,0,50,1938,5.4862154954298745,19.815340919687877,0.010835913312693499,771
21,1,37,16,52,1369,4.641763386254194,19.492663001288932,0.015339663988312637,772
21,0,32,10,48,1287,4.112856836350121,18.41866898387393,0.016317016317016316,773
21,2,37,13,51,1404,3.070326014070188,18.13093179462425,0.014957264957264958,774
21,1,37,12,49,1406,4.388627254163652,20.487374984739173,0.014935988620199146,775
21,0,34,6,47,1470,4.8278417996542675,20.882316131398277,0.014285714285714285,776
21,1,34,17,51,1190,3.7127120375188207,18.815621571748206,0.01764705882352941,777
21,2,37,9,50,1512,4.8189160583288775,19.431407115139915,0.013888888888888888,778
21,3,37,4,48,1575,5.084003306332305,21.25113162794898,0.013333333333333334,779
21,6,33,19,49,868,3.8481272247200864,12.904618473642273,0.024193548387096774,780
21,1,39,11,50,1560,5.155842248688403,20.74509023188506,0.013461538461538462,781
21,8,33,20,50,806,3.843627379714254,15.056716176249711,0.026054590570719603,782
21,1,37,9,52,1628,4.4194215214028505,19.14014187975845,0.012899262899262898,783
21,2,37,9,47,1404,3.513365643059735,18.767844234310083,0.014957264957264958,784
21,0,37,3,49,1786,4.15946520538422,20.53633516405286,0.011758118701007838,785
21,4,37,14,52,1326,3.8008224216659645,18.590734284052008,0.01583710407239819,786
21,0,36,12,50,1443,4.83858399705302,18.975606579093473,0.014553014553014554,787
21,0,36,10,50,1517,4.757605160461465,17.853785112330275,0.013843111404087014,788
21,0,30,3,50,1488,4.543739311774261,20.134762752164736,0.014112903225806451,789
21,3,36,11,49,1326,3.452018117819321,18.15184119596412,0.01583710407239819,790
21,0,37,6,49,1672,4.54011099956178,20.062500278329573,0.012559808612440191,791
21,1,33,4,48,1485,4.832213054439867,18.4569581599909,0.014141414141414142,792
21,2,37,4,49,1656,3.9886906454120674,20.865064388161297,0.012681159420289856,793
21,4,30,3,52,1350,4.361525687945426,19.3690690074311,0.015555555555555555,794
21,2,32,9,50,1302,4.0052317797199954,18.2277918011598,0.016129032258064516,795
21,6,39,18,50,1122,3.809827950378898,17.337957294291876,0.01871657754010695,796
21,0,37,4,47,1672,4.985806280625779,22.885274746424876,0.012559808612440191,797
21,1,33,15,51,1221,4.283447288448959,18.625265232683695,0.0171990171990172,798
21,0,35,10,49,1440,4.2924335866294685,19.232518691283953,0.014583333333333334,799
21,2,35,13,50,1292,4.560465458392845,20.360212420434912,0.016253869969040248,800
21,0,37,12,50,1482,4.5156782847741725,19.14568849578989,0.01417004048582996,801
21,1,37,4,51,1776,4.447824473635073,21.296496804644818,0.011824324324324325,802
21,0,32,17,48,1056,3.243943019388252,17.150496444428327,0.019886363636363636,803
21,5,37,6,51,1518,3.9369774886800144,19.592273315225913,0.01383399209486166,804
21,3,37,13,52,1400,3.258508252677602,17.692852882937366,0.015,805
21,0,36,11,49,1443,4.49579855371681,19.786721223634764,0.014553014553014554,806
21,0,32,13,52,1320,4.35873199008392,18.56091522727328,0.015909090909090907,807
21,2,36,17,50,1190,3.778423723379306,17.425186119235498,0.01764705882352941,808
21,0,34,14,50,1295,3.930730352997358,18.498450721910075,0.016216216216216217,809
21,6,37,22,48,864,3.7724813717917347,17.653812058511527,0.024305555555555556,810
21,0,36,12,48,1369,4.444133432154452,18.81225241376996,0.015339663988312637,811
21,1,36,15,51,1332,4.6526430553237175,19.602248045286096,0.015765765765765764,812
21,1,35,15,50,1260,5.002003230704294,18.940144808064566,0.016666666666666666,813
21,0,32,9,48,1320,2.919890574756115,19.97180007481871,0.015909090909090907,814
21,0,33,2,49,1632,5.141268074453171,16.76847279147827,0.012867647058823529,815
21,2,36,10,51,1470,3.844749114891927,19.869749012505437,0.014285714285714285,816
21,5,31,21,52,864,3.90593216057918,15.609193220876714,0.024305555555555556,817
21,1,38,10,49,1520,4.239147583087099,19.354309205312344,0.01381578947368421,818
21,2,33,10,51,1344,4.656208989424672,19.049444173262497,0.015625,819
21,0,35,0,52,1908,4.940455715689981,20.754710949776108,0.0110062893081761,820
21,0,36,6,45,1480,5.011175466224453,18.81674228656606,0.01418918918918919,821
21,1,37,14,48,1295,4.091398599071648,19.43964102223529,0.016216216216216217,822
21,0,33,3,47,1530,4.285828241332853,17.1298830963394,0.013725490196078431,823
21,3,37,7,50,1540,5.506592814800433,19.421032982893767,0.013636363636363636,824
21,2,37,4,46,1548,5.325228440780869,21.250562710434544,0.013565891472868217,825
21,3,37,18,51,1190,4.1605674991748405,17.873178017939477,0.01764705882352941,826
21,0,32,10,52,1419,4.555538659496518,18.64053477988471,0.014799154334038054,827
21,2,34,9,45,1221,4.19269647853403,16.407740918187226,0.0171990171990172,828
21,0,37,5,43,1482,4.553986491425818,17.94976391799706,0.01417004048582996,829
21,1,37,6,51,1702,4.990626305768422,20.371181502634958,0.012338425381903642,830
21,3,35,5,47,1419,4.099133611680075,16.99855534798,0.014799154334038054,831
21,0,36,0,49,1850,5.054012152650651,20.497515369883608,0.011351351351351352,832
21,0,33,14,48,1190,4.829074630950319,17.86882743103158,0.01764705882352941,833
21,0,32,5,51,1551,5.093100177091314,22.896239963114315,0.013539651837524178,834
21,0,31,5,49,1440,4.07318113923882,20.573082623869936,0.014583333333333334,835
21,0,38,6,49,1716,5.489049513261917,18.447593324842884,0.012237762237762238,836
21,0,37,1,51,1938,4.129754603166923,22.87886290888314,0.010835913312693499,837
21,2,36,10,52,1505,4.900888635183993,17.991405127011447,0.013953488372093023,838
21,0,33,12,50,1326,5.181643827392453,18.84601125188137,0.01583710407239819,839
21,2,37,4,50,1692,4.888695719032337,20.467596823518637,0.012411347517730497,840
21,0,37,16,51,1368,4.604589187611365,18.802375074827978,0.015350877192982455,841
21,1,38,5,51,1786,5.819805260291162,20.723021309312063,0.011758118701007838,842
21,0,28,1,51,1479,3.706578955198465,20.555520952107084,0.014198782961460446,843
21,0,32,6,52,1551,4.94905128271026,19.583806104477205,0.013539651837524178,844
21,0,30,12,49,1178,3.962382931470278,16.82640996492293,0.017826825127334467,845
21,3,33,14,52,1209,3.936165681985094,17.33692998962854,0.017369727047146403,846
21,1,37,13,47,1295,4.22727098071143,20.42269406810437,0.016216216216216217,847
21,1,36,12,50,1404,4.846337208121257,17.638510962591607,0.014957264957264958,848
21,6,36,9,51,1333,4.404614238843313,18.542934027028,0.015753938484621154,849
21,9,37,9,50,1218,4.6909845199841085,16.222623917483148,0.017241379310344827,850
21,0,34,17,48,1120,4.632007407905332,17.219992734708562,0.01875,851
21,3,33,13,49,1147,3.7881734584883913,16.837713700901425,0.018308631211857017,852
21,4,34,3,52,1550,4.969804386544086,19.891306861348394,0.013548387096774193,853
21,1,37,8,48,1517,5.635248257282504,19.985384698034757,0.013843111404087014,854
21,4,30,19,52,918,2.9844608979853042,16.573096893805765,0.02287581699346405,855
21,1,33,12,47,1188,3.81584863660627,17.95084543617733,0.017676767676767676,856
21,0,34,3,44,1470,4.444005296801124,19.573391585685307,0.014285714285714285,857
21,2,36,6,50,1575,4.930659696113304,18.75707131242732,0.013333333333333334,858
21,1,38,4,51,1824,4.428121307257452,20.998469650219352,0.011513157894736841,859
21,14,35,20,44,550,3.2896999070589623,12.552485326026861,0.038181818181818185,860
21,6,35,13,51,1170,3.2504398485303136,20.61045076505912,0.017948717948717947,861
21,0,37,16,50,1330,4.522782362494045,17.176481740473825,0.015789473684210527,862
21,3,38,14,46,1188,4.478299260434206,16.831355034308956,0.017676767676767676,863
21,1,32,9,49,1312,4.3590638526384,19.15836977899467,0.01600609756097561,864
21,0,37,5,45,1558,4.535360258372681,18.23658954825959,0.013478818998716302,865
21,1,34,6,51,1564,4.3514886504665435,22.203990715548375,0.013427109974424553,866
21,0,34,4,50,1645,4.936229476372246,21.288095222629366,0.01276595744680851,867
21,0,37,7,48,1596,5.144639407980667,19.305916262362604,0.013157894736842105,868
21,2,34,12,46,1155,5.204868311818588,20.39445955629437,0.01818181818181818,869
21,0,33,1,47,1598,4.998615467119392,20.341079320516975,0.013141426783479349,870
21,0,32,10,48,1287,3.8336585852363663,18.15994239192567,0.016317016317016316,871
21,1,35,5,52,1680,4.397038378323776,20.098616047119656,0.0125,872
21,3,35,10,51,1386,4.090362183035856,18.110179892535168,0.015151515151515152,873
21,3,34,4,48,1440,4.396271386364466,18.959984247656266,0.014583333333333334,874
21,1,38,7,47,1558,4.112599230395194,19.321629755376193,0.013478818998716302,875
21,0,36,11,52,1554,3.864562501547956,20.28829215339099,0.013513513513513514,876
21,0,37,5,52,1824,4.776694442848273,22.079204798579294,0.011513157894736841,877
21,0,31,11,51,1312,4.1601274986442105,20.12012033615741,0.01600609756097561,878
21,3,37,13,51,1365,4.52072674688128,18.479399789394876,0.015384615384615385,879
21,1,38,18,51,1292,5.114744988021274,17.3827628546748,0.016253869969040248,880
21,0,33,0,52,1802,5.204460898213895,20.809828835581264,0.011653718091009988,881
21,3,36,12,51,1360,4.628659782375029,18.598854858520113,0.015441176470588236,882
21,0,36,17,48,1184,3.738055512737662,18.420605382342433,0.017736486486486486,883
21,0,28,5,51,1363,4.3309186358797644,20.287572314278936,0.015407190022010272,884
21,0,34,10,51,1470,4.760979174084766,19.095579295618805,0.014285714285714285,885
21,1,31,15,51,1147,4.683882487134394,17.629285129365307,0.018308631211857017,886
21,3,38,16,47,1152,4.532765902805413,18.553664519767654,0.018229166666666668,887
21,1,30,18,52,1050,3.754003900451172,16.312516940225247,0.02,888
21,3,34,17,49,1056,4.083279209695589,16.001732608883046,0.019886363636363636,889
21,0,33,16,51,1224,3.9065099075243914,17.464700961098703,0.01715686274509804,890
21,3,37,4,52,1715,4.569788670557076,20.291547651086937,0.012244897959183673,891
21,1,36,5,48,1584,4.613983408363203,21.304456658769695,0.013257575757575758,892
21,0,35,18,52,1260,4.4811679022745885,18.87647053128237,0.016666666666666666,893
21,0,34,4,49,1610,4.917731338926139,19.057258968930356,0.013043478260869565,894
21,0,38,0,48,1911,5.156955091686461,20.789272453546385,0.01098901098901099,895
21,2,38,10,49,1480,3.8547568804002608,18.032549474727013,0.01418918918918919,896
21,2,32,13,49,1147,3.991680327051855,17.789848523069573,0.018308631211857017,897
21,2,36,11,46,1260,4.053742996735763,18.312688688401593,0.016666666666666666,898
21,1,30,4,48,1350,4.297753326107138,18.005596645999756,0.015555555555555555,899
21,1,34,13,51,1326,4.013428406309961,17.23872686609289,0.01583710407239819,900
21,3,37,16,51,1260,4.81814521851244,19.04689129068496,0.016666666666666666,901
21,0,30,19,51,1023,3.4470596732533756,16.904397505883367,0.020527859237536656,902
21,0,36,4,48,1665,4.6383118454690795,20.311000783044566,0.012612612612612612,903
21,2,37,13,51,1404,5.159439629800004,19.083446265706538,0.014957264957264958,904
21,3,34,0,49,1600,5.010853857850753,19.452358587406287,0.013125,905
21,1,38,10,50,1558,5.351927014681055,20.82754063019086,0.013478818998716302,906
21,3,29,14,51,1026,4.259605306824992,17.763486071828826,0.02046783625730994,907
21,0,35,3,46,1584,4.28819436782688,17.258773686752257,0.013257575757575758,908
21,1,35,6,50,1575,4.451266030253217,20.541586084123576,0.013333333333333334,909
21,1,35,19,48,1050,4.212088628986214,19.01609690575868,0.02,910
21,0,36,6,45,1480,5.086137038115031,21.64415090892811,0.01418918918918919,911
21,0,37,6,51,1748,4.634774249137546,19.614029040544526,0.012013729977116704,912
21,2,38,11,50,1480,4.4892197416069335,21.98404411712571,0.01418918918918919,913
21,5,37,14,51,1254,4.936987331964305,18.41760212630387,0.01674641148325359,914
21,1,34,5,51,1598,5.1391676109481015,19.815896624373288,0.013141426783479349,915
21,1,31,20,50,961,3.7353891301057174,15.494071908919924,0.021852237252861603,916
21,1,33,16,52,1221,2.6514743325524837,18.989165664883323,0.0171990171990172,917
21,0,34,3,51,1715,4.9486187329438325,21.450140599044673,0.012244897959183673,918
21,0,34,23,46,840,3.3984864610826704,14.248846922364041,0.025,919
21,3,37,10,48,1365,5.197979312317405,17.109129226462436,0.015384615384615385,920
21,1,35,17,48,1120,4.122600592107132,16.084585747341112,0.01875,921
21,1,29,19,48,870,3.773092205117755,16.203952908024696,0.02413793103448276,922
21,0,36,14,47,1258,4.551286475851283,17.99473361218687,0.016693163751987282,923
21,2,39,5,51,1786,5.145397352718318,19.997873278163837,0.011758118701007838,924
21,1,35,7,49,1505,5.074484350272619,17.883847269361837,0.013953488372093023,925
21,0,37,2,49,1824,5.67164127035514,21.617972920675818,0.011513157894736841,926
21,0,33,3,51,1666,5.284889208121795,24.197878116095687,0.012605042016806723,927
21,0,31,16,49,1088,3.064611791155817,15.695660857636492,0.019301470588235295,928
21,0,37,4,52,1862,5.54996834366899,21.600172711707593,0.011278195488721804,929
21,0,29,8,52,1350,3.888187150213637,18.914049415026494,0.015555555555555555,930
21,5,36,4,51,1536,5.045787001646441,19.486853937146865,0.013671875,931
21,4,34,12,50,1209,4.040829917399451,17.637716816682552,0.017369727047146403,932
21,0,34,9,43,1225,4.076521142020068,17.677191726486303,0.017142857142857144,933
21,2,37,18,50,1188,4.817076505895814,18.459310372481138,0.017676767676767676,934
21,1,34,6,52,1598,4.644153872409952,19.65761013334001,0.013141426783479349,935
21,4,35,18,48,992,4.49538979898162,15.553101577325045,0.021169354838709676,936
21,1,35,5,41,1295,4.211166496261798,19.93473600557166,0.016216216216216217,937
21,0,33,5,49,1530,3.5481510570040586,19.305591321567466,0.013725490196078431,938
21,2,37,10,48,1404,4.383915933711827,19.858716917588634,0.014957264957264958,939
21,3,30,16,52,1036,5.065723677148099,18.134749814919363,0.02027027027027027,940
21,2,35,17,51,1190,4.3365533402164775,19.772091424097844,0.01764705882352941,941
21,0,36,13,50,1406,3.8289265658551392,20.162472802866326,0.014935988620199146,942
21,0,36,9,47,1443,5.04028365311927,20.948979759765297,0.014553014553014554,943
21,0,37,5,46,1596,4.377000626039222,19.62970433815225,0.013157894736842105,944
21,0,32,8,50,1419,4.658586306238691,19.19231734353699,0.014799154334038054,945
21,3,34,5,49,1440,4.7451596268094605,18.28769407737981,0.014583333333333334,946
21,1,36,7,46,1440,5.265141898839339,19.177446335372505,0.014583333333333334,947
21,1,37,4,51,1776,4.530209257565866,22.333519226967034,0.011824324324324325,948
21,1,35,4,45,1470,3.40777934302402,19.898309481877828,0.014285714285714285,949
21,0,37,7,50,1672,5.34967034376332,18.7503604932372,0.012559808612440191,950
21,0,32,13,50,1254,4.567642728679126,19.191173743496858,0.01674641148325359,951
21,5,38,13,49,1258,5.288451347000536,17.79114986237823,0.016693163751987282,952
21,1,37,13,45,1221,3.2570939795409903,18.843652740147,0.0171990171990172,953
21,0,35,5,51,1692,4.913409129531363,22.241755933069026,0.012411347517730497,954
21,4,37,4,49,1564,5.411998040689301,19.808073277777673,0.013427109974424553,955
21,4,36,3,51,1617,4.949337015384863,18.101033479390463,0.012987012987012988,956
21,1,35,9,48,1400,4.383920961419373,17.854251562958204,0.015,957
21,1,33,13,50,1254,4.181821589589239,18.864892739581194,0.01674641148325359,958
21,2,32,17,49,1023,4.5645669277159175,15.948731435211721,0.020527859237536656,959
21,0,33,5,52,1632,4.442431908113712,19.334414762666785,0.012867647058823529,960
21,2,38,16,46,1147,4.895469674163349,18.28678503623281,0.018308631211857017,961
21,0,37,3,42,1520,3.7221021819497344,19.65123600595227,0.01381578947368421,962
21,0,31,1,50,1600,4.938147049189261,18.184564028031573,0.013125,963
21,3,37,4,50,1645,4.480832192222626,21.555931598009625,0.01276595744680851,964
21,0,36,3,51,1813,5.36336420035575,22.30829257661464,0.011583011583011582,965
21,0,30,9,46,1178,4.705163258372572,16.413162890471995,0.017826825127334467,966
21,2,36,18,50,1155,3.324184770270939,15.768488606504679,0.01818181818181818,967
21,7,36,13,49,1110,3.7768046902412844,17.856623013907193,0.01891891891891892,968
21,1,37,21,47,999,3.740682211601791,17.499641680540332,0.021021021021021023,969
21,0,37,2,43,1596,5.028673930434279,21.571267235711257,0.013157894736842105,970
21,0,33,6,47,1428,4.191268449640614,16.264902173563446,0.014705882352941176,971
21,1,32,7,50,1408,4.244568254231005,18.352519943968918,0.014914772727272728,972
21,3,37,13,52,1400,4.4337936962355196,19.438355391850852,0.015,973
21,1,36,14,52,1404,3.8793071763189864,17.61241143197421,0.014957264957264958,974
21,0,34,7,52,1610,4.694509092324642,20.076621216399264,0.013043478260869565,975
21,0,35,5,51,1692,5.98232580787038,19.756407384119807,0.012411347517730497,976
21,0,39,1,50,2000,5.321844996676922,20.98693315214418,0.0105,977
21,1,29,5,48,1276,5.6008032232298275,17.871425772966322,0.016457680250783698,978
21,0,36,3,49,1739,6.221404231279631,19.534522581235642,0.012075905692926969,979
21,0,31,18,50,1056,4.160164830923999,17.75222775926611,0.019886363636363636,980
21,7,30,7,50,1056,4.252585422100349,16.618118112342522,0.019886363636363636,981
21,1,36,9,48,1440,4.600209461168994,20.220764545038953,0.014583333333333334,982
21,0,34,7,46,1400,3.9764328063328245,19.132551926229805,0.015,983
21,0,37,2,50,1862,4.185301780528486,21.7824139306652,0.011278195488721804,984
21,0,31,2,48,1504,4.832826859291622,19.739229166291825,0.013962765957446808,985
21,3,36,19,52,1156,4.4483848785882865,16.73717521731894,0.018166089965397925,986
21,0,34,15,50,1260,3.325761055828166,18.051078016595902,0.016666666666666666,987
21,2,36,17,49,1155,4.10950208803135,18.42551880808329,0.01818181818181818,988
21,0,35,6,49,1584,4.431817024697538,19.494948966241758,0.013257575757575758,989
21,0,37,3,45,1634,4.848551105713453,19.183535811513245,0.012851897184822521,990
21,0,35,11,48,1368,4.455805181520804,17.497700276001307,0.015350877192982455,991
21,0,32,9,51,1419,4.109056475902581,19.438198325789514,0.014799154334038054,992
21,0,37,5,50,1748,4.478489379408734,19.838689986753767,0.012013729977116704,993
21,3,36,22,51,1020,4.1873237353572526,13.357793628315202,0.020588235294117647,994
21,3,38,0,51,1872,5.457525699684423,20.429072597263676,0.011217948717948718,995
21,3,34,12,48,1184,4.492842649161188,17.638947902353152,0.017736486486486486,996
21,1,37,15,50,1332,3.9033140149634886,19.367272901061085,0.015765765765765764,997
21,0,37,0,47,1824,5.876072522145509,20.673809664870294,0.011513157894736841,998
21,2,36,4,51,1680,4.126843443038692,20.854643588998034,0.0125,999
21,3,31,13,50,1102,4.155447184534107,18.1600030959881,0.019056261343012703,1000
21,0,32,12,48,1221,3.9100897928255853,18.61207172208346,0.0171990171990172,1001
21,1,36,18,52,1260,5.099431236370622,16.453920918420977,0.016666666666666666,1002
21,1,35,10,51,1470,4.191259467517249,18.642265271847087,0.014285714285714285,1003
21,1,32,5,50,1472,4.781364981408069,18.70203000253848,0.014266304347826086,1004
21,0,36,0,45,1702,5.157113608137386,21.81655386149797,0.012338425381903642,1005
21,0,37,6,49,1672,5.073145821004204,21.670565461266726,0.012559808612440191,1006
21,4,36,13,50,1254,4.95778548588999,17.905959670956673,0.01674641148325359,1007
21,3,39,11,50,1480,4.815302042545822,19.403765364309915,0.01418918918918919,1008
21,0,37,14,47,1292,4.744122329451078,18.90703884227117,0.016253869969040248,1009
21,2,34,11,49,1287,4.950702039106967,18.256748898042574,0.016317016317016316,1010
21,4,33,10,51,1260,5.221389505736063,18.094209719248322,0.016666666666666666,1011
21,0,37,3,49,1786,4.448891973289272,21.610775569857626,0.011758118701007838,1012
21,0,36,17,49,1221,4.507943138232879,17.561981917244182,0.0171990171990172,1013
21,3,35,16,52,1221,4.727054232838393,16.455108875135636,0.0171990171990172,1014
21,0,36,9,49,1517,4.318800964939544,19.581376434280383,0.013843111404087014,1015
21,7,34,17,50,952,3.4510947046051914,17.10174122085466,0.022058823529411766,1016
21,4,34,19,48,930,3.7605169756375703,15.751935359008083,0.02258064516129032,1017
21,3,33,5,51,1457,4.752449664843105,19.36917267203283,0.014413177762525738,1018
21,0,35,6,52,1692,4.976295733179954,20.992590023543116,0.012411347517730497,1019
21,2,37,4,48,1620,4.08847447141282,20.538521561726512,0.012962962962962963,1020
21,0,38,0,46,1833,6.021080199788504,21.75695743893504,0.011456628477905073,1021
21,0,30,11,50,1240,4.925613515531074,18.389868399153823,0.016935483870967744,1022
21,0,37,7,45,1482,4.72637653588878,19.33569468912883,0.01417004048582996,1023
21,0,34,5,47,1505,4.965080126884834,20.209374630736697,0.013953488372093023,1024
21,1,36,12,45,1224,4.272558946256239,18.80240032562557,0.01715686274509804,1025
21,1,27,6,49,1188,3.106076984783754,20.275043637760042,0.017676767676767676,1026
21,0,38,8,48,1599,5.27745707858409,21.882765176235072,0.013133208255159476,1027
21,2,34,0,51,1716,4.061671164809317,19.906816474030503,0.012237762237762238,1028
21,1,37,4,51,1776,4.667020972113907,19.76088642566306,0.011824324324324325,1029
21,3,37,5,50,1610,4.488936242443695,20.31614290172352,0.013043478260869565,1030
21,3,36,14,52,1326,4.753298180597724,18.601300174599704,0.01583710407239819,1031
21,1,32,12,39,896,3.410945117012023,16.149254976373893,0.0234375,1032
21,1,38,0,52,2014,5.255811433936664,22.23038770857127,0.010427010923535254,1033
21,1,33,13,47,1155,4.876837250516363,16.571646222035664,0.01818181818181818,1034
21,0,36,14,47,1258,4.8590166686004,18.812163298144846,0.016693163751987282,1035
21,4,36,15,51,1221,3.5400245930006857,19.492749708060792,0.0171990171990172,1036
21,0,37,7,50,1672,4.774350412851059,22.83147375072799,0.012559808612440191,1037
21,2,34,24,51,924,3.7526152373506316,15.099961218216825,0.022727272727272728,1038
21,2,34,5,49,1485,4.694374708310398,18.292523808096874,0.014141414141414142,1039
21,2,37,5,48,1584,4.418361149141291,21.51281861708679,0.013257575757575758,1040
21,0,38,6,48,1677,5.231598242770299,22.049530189115377,0.012522361359570662,1041
21,0,34,7,51,1575,4.395949763154339,18.539324435463637,0.013333333333333334,1042
21,4,37,7,45,1326,3.524986287810041,19.565667378789893,0.01583710407239819,1043
